pos,name,salary,team,opp,date
PG/SG,Luka Doncic,12200,DAL,MIN,2023-02-13
C,Nikola Jokic,12000,DEN,MIA,2023-02-13
C,Joel Embiid,11700,PHI,HOU,2023-02-13
PF/C,Anthony Davis,10800,LAL,POR,2023-02-13
SG/PG,Shai Gilgeous-Alexander,10600,OKC,NO,2023-02-13
SF/PF,LeBron James,10400,LAL,POR,2023-02-13
PG,Damian Lillard,10400,POR,LAL,2023-02-13
SG/PG,James Harden,9900,PHI,HOU,2023-02-13
PG,Trae Young,9800,ATL,CHA,2023-02-13
PG,LaMelo Ball,9600,CHA,ATL,2023-02-13
PG,Stephen Curry,9600,GS,WAS,2023-02-13
PG/SG,Kyrie Irving,9400,DAL,MIN,2023-02-13
PF/C,Julius Randle,9300,NY,BKN,2023-02-13
C/PF,Kristaps Porzingis,9200,WAS,GS,2023-02-13
C/PF,Bam Adebayo,9100,MIA,DEN,2023-02-13
SG/SF,Anthony Edwards,9000,MIN,DAL,2023-02-13
SF/PF,Jimmy Butler,8900,MIA,DEN,2023-02-13
C,Nikola Vucevic,8800,CHI,ORL,2023-02-13
PF/C,Karl-Anthony Towns,8700,MIN,DAL,2023-02-13
PG/SG,Tyrese Haliburton,8700,IND,UTA,2023-02-13
SG/PG,Dejounte Murray,8600,ATL,CHA,2023-02-13
SG/PG,Donovan Mitchell,8500,CLE,SA,2023-02-13
SG,Bradley Beal,8500,WAS,GS,2023-02-13
PF,Zion Williamson,8400,NO,OKC,2023-02-13
C,Nic Claxton,8400,BKN,NY,2023-02-13
PG/SG,Jamal Murray,8300,DEN,MIA,2023-02-13
SG/SF,DeMar DeRozan,8300,CHI,ORL,2023-02-13
SG/SF,Klay Thompson,8200,GS,WAS,2023-02-13
SG/PG,Darius Garland,8200,CLE,SA,2023-02-13
C/PF,Myles Turner,8100,IND,UTA,2023-02-13
PF/C,Evan Mobley,8000,CLE,SA,2023-02-13
PG/SG,Spencer Dinwiddie,8000,BKN,NY,2023-02-13
C,Alperen Sengun,8000,HOU,PHI,2023-02-13
PG/SG,Jalen Brunson,7900,NY,BKN,2023-02-13
SG/PG,Josh Giddey,7900,OKC,NO,2023-02-13
C/PF,Jarrett Allen,7900,CLE,SA,2023-02-13
SF/SG,Brandon Ingram,7800,NO,OKC,2023-02-13
PG/SG,Jordan Poole,7800,GS,WAS,2023-02-13
SF/PF,Kyle Kuzma,7700,WAS,GS,2023-02-13
PF/C,Aaron Gordon,7700,DEN,MIA,2023-02-13
SG/SF,Tyler Herro,7600,MIA,DEN,2023-02-13
SG/SF,Zach LaVine,7600,CHI,ORL,2023-02-13
PF/SF,Lauri Markkanen,7600,UTA,IND,2023-02-13
PG/SG,CJ McCollum,7500,NO,OKC,2023-02-13
SG/PG,Terry Rozier,7500,CHA,ATL,2023-02-13
PF/SF,Paolo Banchero,7500,ORL,CHI,2023-02-13
PG,Kevin Porter,7500,HOU,PHI,2023-02-13
SG/PG,Jalen Green,7400,HOU,PHI,2023-02-13
PG/SG,D'Angelo Russell,7400,LAL,POR,2023-02-13
SG/SF,Mikal Bridges,7300,BKN,NY,2023-02-13
PF/SF,Keldon Johnson,7300,SA,CLE,2023-02-13
C,Walker Kessler,7200,UTA,IND,2023-02-13
C,Rudy Gobert,7200,MIN,DAL,2023-02-13
C,Jusuf Nurkic,7100,POR,LAL,2023-02-13
PG,Russell Westbrook,7100,UTA,IND,2023-02-13
SF/PF,Andrew Wiggins,7100,GS,WAS,2023-02-13
C,Clint Capela,7000,ATL,CHA,2023-02-13
PF/C,Draymond Green,7000,GS,WAS,2023-02-13
SG/SF,Buddy Hield,6900,IND,UTA,2023-02-13
SG/SF,Cam Thomas,6800,BKN,NY,2023-02-13
PF/C,Christian Wood,6800,DAL,MIN,2023-02-13
PG/SG,Markelle Fultz,6700,ORL,CHI,2023-02-13
PF/SF,Michael Porter,6600,DEN,MIA,2023-02-13
PF/C,P.J. Washington,6600,CHA,ATL,2023-02-13
C/PF,Wendell Carter,6500,ORL,CHI,2023-02-13
SG,Devin Vassell,6500,SA,CLE,2023-02-13
PF/SF,Jerami Grant,6400,POR,LAL,2023-02-13
SF/SG,Kelly Oubre,6400,CHA,ATL,2023-02-13
PF/C,Zach Collins,6400,SA,CLE,2023-02-13
SF,Saddiq Bey,6400,ATL,CHA,2023-02-13
PG/PF,Ben Simmons,6300,BKN,NY,2023-02-13
SF/SG,RJ Barrett,6300,NY,BKN,2023-02-13
PG/SG,Jordan Clarkson,6200,UTA,IND,2023-02-13
C,Mitchell Robinson,6200,NY,BKN,2023-02-13
SG/PG,Anfernee Simons,6200,POR,LAL,2023-02-13
PG,Mike Conley,6200,MIN,DAL,2023-02-13
PG/SG,Tyrese Maxey,6200,PHI,HOU,2023-02-13
SF/PF,Deni Avdija,6100,WAS,GS,2023-02-13
SF/SG,Franz Wagner,6100,ORL,CHI,2023-02-13
SF/PF,Tobias Harris,6100,PHI,HOU,2023-02-13
PG/SG,Cole Anthony,6100,ORL,CHI,2023-02-13
C,Jonas Valanciunas,6000,NO,OKC,2023-02-13
SF/SG,Jalen Williams,6000,OKC,NO,2023-02-13
C,Daniel Gafford,6000,WAS,GS,2023-02-13
SF/SG,Bogdan Bogdanovic,6000,ATL,CHA,2023-02-13
SG/PG,Immanuel Quickley,6000,NY,BKN,2023-02-13
SG/PG,Dennis Schroder,5900,LAL,POR,2023-02-13
PG,Tre Jones,5900,SA,CLE,2023-02-13
SG/SF,Josh Hart,5800,NY,BKN,2023-02-13
SF/SG,Caleb Martin,5800,MIA,DEN,2023-02-13
SF/PF,Kenyon Martin,5800,HOU,PHI,2023-02-13
SF,Trey Murphy,5800,NO,OKC,2023-02-13
SF/SG,Luguentz Dort,5700,OKC,NO,2023-02-13
PF/C,John Collins,5700,ATL,CHA,2023-02-13
SG/SF,Caris LeVert,5700,CLE,SA,2023-02-13
SF/SG,Josh Richardson,5700,NO,OKC,2023-02-13
SG/SF,Tim Hardaway,5700,DAL,MIN,2023-02-13
SG/SF,Donte DiVincenzo,5600,GS,WAS,2023-02-13
SF/PF,Jaden McDaniels,5600,MIN,DAL,2023-02-13
SG/SF,Reggie Bullock,5500,DAL,MIN,2023-02-13
SF/PF,Kyle Anderson,5500,MIN,DAL,2023-02-13
SG,Collin Sexton,5500,UTA,IND,2023-02-13
SF/SG,Bruce Brown,5500,DEN,MIA,2023-02-13
PF,Jabari Smith,5500,HOU,PHI,2023-02-13
SG/PG,Victor Oladipo,5500,MIA,DEN,2023-02-13
C,Onyeka Okongwu,5500,ATL,CHA,2023-02-13
PF/C,Larry Nance,5400,NO,OKC,2023-02-13
SG/SF,Herbert Jones,5400,NO,OKC,2023-02-13
SF/PF,Jeremy Sochan,5400,SA,CLE,2023-02-13
PF,Rui Hachimura,5400,LAL,POR,2023-02-13
SG,Josh Green,5400,DAL,MIN,2023-02-13
C/PF,Kelly Olynyk,5300,UTA,IND,2023-02-13
PF,Keita Bates-Diop,5300,SA,CLE,2023-02-13
PG,Jaylen Nowell,5300,MIN,DAL,2023-02-13
SG/SF,Kentavious Caldwell-Pope,5300,DEN,MIA,2023-02-13
SF,Naji Marshall,5300,NO,OKC,2023-02-13
SF/PF,Dorian Finney-Smith,5300,BKN,NY,2023-02-13
SF/SG,Gordon Hayward,5200,CHA,ATL,2023-02-13
PG,Devonte' Graham,5200,SA,CLE,2023-02-13
C,Mark Williams,5200,CHA,ATL,2023-02-13
PG/SG,Delon Wright,5200,WAS,GS,2023-02-13
C,Naz Reid,5200,MIN,DAL,2023-02-13
C/PF,Kevon Looney,5100,GS,WAS,2023-02-13
SF/PF,Cameron Johnson,5100,BKN,NY,2023-02-13
SF,Tari Eason,5100,HOU,PHI,2023-02-13
SF/PF,De'Andre Hunter,5100,ATL,CHA,2023-02-13
PF/SF,Jalen McDaniels,5100,PHI,HOU,2023-02-13
PG/SG,Gabe Vincent,5000,MIA,DEN,2023-02-13
PF/C,Day'Ron Sharpe,5000,BKN,NY,2023-02-13
PG/SG,De'Anthony Melton,5000,PHI,HOU,2023-02-13
SF,Malaki Branham,5000,SA,CLE,2023-02-13
SF/PF,Royce O'Neale,5000,BKN,NY,2023-02-13
PG/SG,T.J. McConnell,5000,IND,UTA,2023-02-13
SF/SG,Malik Beasley,4900,LAL,POR,2023-02-13
SF,Kenrich Williams,4900,OKC,NO,2023-02-13
PG,Kyle Lowry,4900,MIA,DEN,2023-02-13
C/PF,Dwight Powell,4900,DAL,MIN,2023-02-13
PG/SG,John Wall,4800,HOU,PHI,2023-02-13
PF,Jarred Vanderbilt,4800,LAL,POR,2023-02-13
SF/PF,Patrick Williams,4800,CHI,ORL,2023-02-13
PG/SG,Alex Caruso,4800,CHI,ORL,2023-02-13
PF/C,Isaiah Hartenstein,4800,NY,BKN,2023-02-13
SF/SG,Isaac Okoro,4800,CLE,SA,2023-02-13
SF/PF,Taurean Prince,4700,MIN,DAL,2023-02-13
PG,Ricky Rubio,4700,CLE,SA,2023-02-13
PG/SG,Seth Curry,4700,BKN,NY,2023-02-13
SF,Justise Winslow,4700,POR,LAL,2023-02-13
PF,Moritz Wagner,4700,ORL,CHI,2023-02-13
PF,Jaylin Williams,4700,OKC,NO,2023-02-13
PG,Raul Neto,4700,CLE,SA,2023-02-13
SG/SF,Quentin Grimes,4600,NY,BKN,2023-02-13
SF/PF,Cedi Osman,4600,CLE,SA,2023-02-13
C,Thomas Bryant,4600,DEN,MIA,2023-02-13
PG,Dennis Smith,4600,CHA,ATL,2023-02-13
SF/PF,Aaron Nesmith,4600,IND,UTA,2023-02-13
PG,Monte Morris,4600,WAS,GS,2023-02-13
SG/SF,Joe Harris,4600,BKN,NY,2023-02-13
C/PF,Drew Eubanks,4600,POR,LAL,2023-02-13
SF,Vlatko Cancar,4500,DEN,MIA,2023-02-13
C,Jericho Sims,4500,NY,BKN,2023-02-13
PF/C,Willy Hernangomez,4500,NO,OKC,2023-02-13
PG/SG,Jalen Suggs,4500,ORL,CHI,2023-02-13
PF/C,Maxi Kleber,4500,DAL,MIN,2023-02-13
SG/SF,Lonnie Walker,4500,LAL,POR,2023-02-13
SG/PG,Andrew Nembhard,4500,IND,UTA,2023-02-13
SG,Romeo Langford,4500,SA,CLE,2023-02-13
SF/PF,Jonathan Isaac,4500,ORL,CHI,2023-02-13
PG/SG,Ayo Dosunmu,4400,CHI,ORL,2023-02-13
SF/PF,Jae'Sean Tate,4400,HOU,PHI,2023-02-13
PG/SG,Patrick Beverley,4400,ORL,CHI,2023-02-13
C,Andre Drummond,4400,CHI,ORL,2023-02-13
SG/SF,Bennedict Mathurin,4400,IND,UTA,2023-02-13
SG,Christian Braun,4400,DEN,MIA,2023-02-13
SG/SF,Yuta Watanabe,4400,BKN,NY,2023-02-13
PG,Ty Jerome,4400,GS,WAS,2023-02-13
PF/C,Isaiah Roby,4400,SA,CLE,2023-02-13
PG,Isaiah Joe,4400,OKC,NO,2023-02-13
SF/SG,Austin Reaves,4400,LAL,POR,2023-02-13
PF/C,JaMychal Green,4300,GS,WAS,2023-02-13
PF,Georges Niang,4300,PHI,HOU,2023-02-13
SG/SF,Chris Duarte,4300,IND,UTA,2023-02-13
SG,Aaron Wiggins,4300,OKC,NO,2023-02-13
PG,Jose Alvarado,4300,NO,OKC,2023-02-13
SF,Troy Brown,4300,LAL,POR,2023-02-13
PG,Daishen Nix,4300,HOU,PHI,2023-02-13
SF,Jonathan Kuminga,4300,GS,WAS,2023-02-13
PF/C,Bruno Fernando,4300,ATL,CHA,2023-02-13
SG/SF,Talen Horton-Tucker,4300,UTA,IND,2023-02-13
SG,Jaden Hardy,4300,DAL,MIN,2023-02-13
C,Nick Richards,4300,CHA,ATL,2023-02-13
SG/SF,Max Strus,4200,MIA,DEN,2023-02-13
SG,Josh Christopher,4200,HOU,PHI,2023-02-13
PG,Tre Mann,4200,OKC,NO,2023-02-13
PG,Reggie Jackson,4200,CHA,ATL,2023-02-13
SG/PG,Patty Mills,4200,BKN,NY,2023-02-13
C,Bol Bol,4200,ORL,CHI,2023-02-13
PG/SG,Coby White,4200,CHI,ORL,2023-02-13
PF,Dario Saric,4200,OKC,NO,2023-02-13
SG/SF,Nickeil Alexander-Walker,4200,MIN,DAL,2023-02-13
SG/PG,Kendrick Nunn,4200,WAS,GS,2023-02-13
SG/SF,Gary Harris,4200,ORL,CHI,2023-02-13
SF,Stanley Johnson,4200,SA,CLE,2023-02-13
PF/SF,Dean Wade,4100,CLE,SA,2023-02-13
PG,Jordan McLaughlin,4000,MIN,DAL,2023-02-13
SF,Corey Kispert,4000,WAS,GS,2023-02-13
PF/C,Aleksej Pokusevski,4000,OKC,NO,2023-02-13
PF,Isaiah Jackson,4000,IND,UTA,2023-02-13
SF,Haywood Highsmith,4000,MIA,DEN,2023-02-13
SF,Jalen Johnson,4000,ATL,CHA,2023-02-13
PG,Shake Milton,4000,PHI,HOU,2023-02-13
C,Montrezl Harrell,4000,PHI,HOU,2023-02-13
PF/C,Zeke Nnaji,4000,DEN,MIA,2023-02-13
PG/SG,Edmond Sumner,4000,BKN,NY,2023-02-13
PF/SF,Jordan Nwora,4000,IND,UTA,2023-02-13
PG,Jordan Goodwin,4000,WAS,GS,2023-02-13
SG/SF,Javonte Green,3900,CHI,ORL,2023-02-13
C,Luka Garza,3900,MIN,DAL,2023-02-13
PF,Trendon Watford,3900,POR,LAL,2023-02-13
C,Mo Bamba,3900,LAL,POR,2023-02-13
PG/SG,Ish Smith,3900,DEN,MIA,2023-02-13
SG/PG,Austin Rivers,3900,MIN,DAL,2023-02-13
PG,Aaron Holiday,3900,ATL,CHA,2023-02-13
SG/SF,Cam Reddish,3900,POR,LAL,2023-02-13
SG,Shaedon Sharpe,3900,POR,LAL,2023-02-13
PF/SF,Doug McDermott,3900,SA,CLE,2023-02-13
PG,Kira Lewis,3900,NO,OKC,2023-02-13
PF/C,Jalen Smith,3900,IND,UTA,2023-02-13
SG/SF,Will Barton,3900,WAS,GS,2023-02-13
PF,Wenyen Gabriel,3900,LAL,POR,2023-02-13
PG,George Hill,3900,IND,UTA,2023-02-13
PF,Nathan Knight,3800,MIN,DAL,2023-02-13
C/PF,Jeremiah Robinson-Earl,3800,OKC,NO,2023-02-13
PF/C,Kevin Love,3800,CLE,SA,2023-02-13
PF,Usman Garuba,3800,HOU,PHI,2023-02-13
C/PF,Khem Birch,3800,SA,CLE,2023-02-13
SF,AJ Griffin,3800,ATL,CHA,2023-02-13
PG,TyTy Washington,3800,HOU,PHI,2023-02-13
PF,Chuma Okeke,3800,ORL,CHI,2023-02-13
PF/C,Jaxson Hayes,3800,NO,OKC,2023-02-13
SF,Nassir Little,3800,POR,LAL,2023-02-13
SF,Jamal Cain,3800,MIA,DEN,2023-02-13
C,Paul Reed,3800,PHI,HOU,2023-02-13
PF,Obi Toppin,3800,NY,BKN,2023-02-13
SF,Oshae Brissett,3700,IND,UTA,2023-02-13
PG,Miles McBride,3700,NY,BKN,2023-02-13
C,Orlando Robinson,3700,MIA,DEN,2023-02-13
SG,Max Christie,3700,LAL,POR,2023-02-13
SF,Matisse Thybulle,3700,POR,LAL,2023-02-13
SG,Ochai Agbaji,3700,UTA,IND,2023-02-13
C,Taj Gibson,3700,WAS,GS,2023-02-13
SG,Bryce McGowens,3700,CHA,ATL,2023-02-13
SG/PG,Cody Martin,3700,CHA,ATL,2023-02-13
SF,Ousmane Dieng,3700,OKC,NO,2023-02-13
C,DeAndre Jordan,3700,DEN,MIA,2023-02-13
SF/PF,Derrick Jones,3700,CHI,ORL,2023-02-13
PF/SF,Jeff Green,3700,DEN,MIA,2023-02-13
PG,Goran Dragic,3700,CHI,ORL,2023-02-13
SG,Trent Forrest,3700,ATL,CHA,2023-02-13
PF,Lamar Stevens,3700,CLE,SA,2023-02-13
SF,Garrison Mathews,3600,ATL,CHA,2023-02-13
PF,Juan Toscano-Anderson,3600,UTA,IND,2023-02-13
SG/SF,Evan Fournier,3600,NY,BKN,2023-02-13
PG,Trevelin Queen,3600,IND,UTA,2023-02-13
SG,Moses Moody,3600,GS,WAS,2023-02-13
PF,JT Thor,3600,CHA,ATL,2023-02-13
PG,Theo Maledon,3600,CHA,ATL,2023-02-13
PG,McKinley Wright,3600,DAL,MIN,2023-02-13
SG/SF,Duncan Robinson,3600,MIA,DEN,2023-02-13
SG,Gary Payton,3600,GS,WAS,2023-02-13
SG/SF,Furkan Korkmaz,3600,PHI,HOU,2023-02-13
SF,Anthony Lamb,3600,GS,WAS,2023-02-13
SF/PF,Kevin Knox,3600,POR,LAL,2023-02-13
SF,Caleb Houstan,3600,ORL,CHI,2023-02-13
SF,Danuel House,3600,PHI,HOU,2023-02-13
PG,Dyson Daniels,3600,NO,OKC,2023-02-13
PF,Nikola Jovic,3600,MIA,DEN,2023-02-13
SF,Jack White,3600,DEN,MIA,2023-02-13
PF/SF,Rudy Gay,3600,UTA,IND,2023-02-13
PF,P.J. Tucker,3600,PHI,HOU,2023-02-13
SF,Dominick Barlow,3600,SA,CLE,2023-02-13
SG,Kevon Harris,3600,ORL,CHI,2023-02-13
SG,Lindy Waters,3600,OKC,NO,2023-02-13
C,JaVale McGee,3500,DAL,MIN,2023-02-13
SG/SF,Theo Pinson,3500,DAL,MIN,2023-02-13
SG/SF,Terrence Ross,3500,ORL,CHI,2023-02-13
PF,Chris Silva,3500,DAL,MIN,2023-02-13
SG/SF,Danny Green,3500,CLE,SA,2023-02-13
SF,Donovan Williams,3500,ATL,CHA,2023-02-13
SF/PF,Louis King,3500,PHI,HOU,2023-02-13
PG,Quenton Jackson,3500,WAS,GS,2023-02-13
SF,DaQuan Jeffries,3500,NY,BKN,2023-02-13
PF/C,Frank Kaminsky,3500,HOU,PHI,2023-02-13
SF,Julian Champagnie,3500,PHI,HOU,2023-02-13
SF,Matt Ryan,3500,MIN,DAL,2023-02-13
SG,Keon Johnson,3500,POR,LAL,2023-02-13
PF/C,Daniel Theis,3500,IND,UTA,2023-02-13
SG,James Bouknight,3500,CHA,ATL,2023-02-13
C,Damian Jones,3500,UTA,IND,2023-02-13
C,Kai Jones,3500,CHA,ATL,2023-02-13
C,Marko Simonovic,3500,CHI,ORL,2023-02-13
SF,Leandro Bolmaro,3500,UTA,IND,2023-02-13
PG,Vit Krejci,3500,ATL,CHA,2023-02-13
PG/SG,R.J. Hampton,3500,ORL,CHI,2023-02-13
SF,Johnny Juzang,3500,UTA,IND,2023-02-13
PF,Anthony Gill,3500,WAS,GS,2023-02-13
PG,Scotty Pippen,3500,LAL,POR,2023-02-13
C,Charles Bassey,3500,SA,CLE,2023-02-13
PG,Trevor Hudgins,3500,HOU,PHI,2023-02-13
C,Robin Lopez,3500,CLE,SA,2023-02-13
PG,Jaden Springer,3500,PHI,HOU,2023-02-13
SG,Dereon Seabron,3500,NO,OKC,2023-02-13
PG,Collin Gillespie,3500,DEN,MIA,2023-02-13
PG,Jamaree Bouyea,3500,MIA,DEN,2023-02-13
SF,Cole Swider,3500,LAL,POR,2023-02-13
PF/SF,Markieff Morris,3500,DAL,MIN,2023-02-13
SF,Simone Fontecchio,3500,UTA,IND,2023-02-13
PG/SG,Ryan Arcidiacono,3500,POR,LAL,2023-02-13
SF,Davis Bertans,3500,DAL,MIN,2023-02-13
SF,Malcolm Hill,3500,CHI,ORL,2023-02-13
PF,Isaiah Todd,3500,WAS,GS,2023-02-13
PF,Mamadi Diakite,3500,CLE,SA,2023-02-13
SF/SG,Justin Holiday,3500,HOU,PHI,2023-02-13
SG,Kendall Brown,3500,IND,UTA,2023-02-13
SG,Blake Wesley,3500,SA,CLE,2023-02-13
SG,Svi Mykhailiuk,3500,CHA,ATL,2023-02-13
SG,Tyrese Martin,3500,ATL,CHA,2023-02-13
PF,Chet Holmgren,3500,OKC,NO,2023-02-13
SG,Dalen Terry,3500,CHI,ORL,2023-02-13
SG,Peyton Watson,3500,DEN,MIA,2023-02-13
SG,Johnny Davis,3500,WAS,GS,2023-02-13
PF,Darius Days,3500,HOU,PHI,2023-02-13
SF,Jabari Walker,3500,POR,LAL,2023-02-13
SF,Admiral Schofield,3500,ORL,CHI,2023-02-13
SG,Trevor Keels,3500,NY,BKN,2023-02-13
SG,Ryan Rollins,3500,GS,WAS,2023-02-13
SF,Patrick Baldwin,3500,GS,WAS,2023-02-13
SG,Wendell Moore,3500,MIN,DAL,2023-02-13
SF,Josh Minott,3500,MIN,DAL,2023-02-13
PG/SG,Derrick Rose,3500,NY,BKN,2023-02-13
SG,Dylan Windler,3500,CLE,SA,2023-02-13
PF,Isaiah Mobley,3500,CLE,SA,2023-02-13
PF,E.J. Liddell,3500,NO,OKC,2023-02-13
PF,John Butler,3500,POR,LAL,2023-02-13
PF,Micah Potter,3500,UTA,IND,2023-02-13
SG,Dru Smith,3500,BKN,NY,2023-02-13
SG,A.J. Lawson,3500,DAL,MIN,2023-02-13
SF,Justin Jackson,3500,OKC,NO,2023-02-13
C,Ibou Badji,3500,POR,LAL,2023-02-13
SF,Davon Reed,3500,LAL,POR,2023-02-13
SF,Garrett Temple,3500,NO,OKC,2023-02-13
PF,Udonis Haslem,3500,MIA,DEN,2023-02-13
SG,David Duke,3500,BKN,NY,2023-02-13
C,Udoka Azubuike,3500,UTA,IND,2023-02-13
PF/C,Vernon Carey,3500,WAS,GS,2023-02-13
PG,Lonzo Ball,3500,CHI,ORL,2023-02-13
PG,Frank Ntilikina,3500,DAL,MIN,2023-02-13
PG,Carlik Jones,3500,CHI,ORL,2023-02-13
PF/C,Tony Bradley,3500,CHI,ORL,2023-02-13
SF,Andre Iguodala,3500,GS,WAS,2023-02-13
C,Omer Yurtseven,3500,MIA,DEN,2023-02-13
SF,Eugene Omoruyi,3500,OKC,NO,2023-02-13
