team,name,url
MEM,Jake LaRavia,https://www.scoresandodds.com/prop-bets/3587973/jake-laravia
MIA,Jamal Cain,https://www.scoresandodds.com/prop-bets/3889043/jamal-cain
MIA,Gabe Vincent,https://www.scoresandodds.com/prop-bets/574538/gabe-vincent
MIA,Victor Oladipo,https://www.scoresandodds.com/prop-bets/16807/victor-oladipo
MIA,Tyler Herro,https://www.scoresandodds.com/prop-bets/1115334/tyler-herro
MIA,Kyle Lowry,https://www.scoresandodds.com/prop-bets/1057/kyle-lowry
MIA,Omer Yurtseven,https://www.scoresandodds.com/prop-bets/2439513/omer-yurtseven
MIA,Udonis Haslem,https://www.scoresandodds.com/prop-bets/1418/udonis-haslem
MIA,Cody Zeller,https://www.scoresandodds.com/prop-bets/16836/cody-zeller
MIA,Bam Adebayo,https://www.scoresandodds.com/prop-bets/37835/bam-adebayo
MIA,Haywood Highsmith,https://www.scoresandodds.com/prop-bets/750372/haywood-highsmith
MIA,Orlando Robinson,https://www.scoresandodds.com/prop-bets/3583728/orlando-robinson
MIA,Kevin Love,https://www.scoresandodds.com/prop-bets/1347/kevin-love
MIA,Nikola Jovic,https://www.scoresandodds.com/prop-bets/3587871/nikola-jovic
MIA,Jimmy Butler,https://www.scoresandodds.com/prop-bets/13327/jimmy-butler
MIA,Duncan Robinson,https://www.scoresandodds.com/prop-bets/555145/duncan-robinson
MIA,Caleb Martin,https://www.scoresandodds.com/prop-bets/1203483/caleb-martin
MIA,Max Strus,https://www.scoresandodds.com/prop-bets/1193058/max-strus
MIL,MarJon Beauchamp,https://www.scoresandodds.com/prop-bets/3587813/marjon-beauchamp
MIL,Jae Crowder,https://www.scoresandodds.com/prop-bets/13942/jae-crowder
MIL,Jevon Carter,https://www.scoresandodds.com/prop-bets/409100/jevon-carter
MIL,Jrue Holiday,https://www.scoresandodds.com/prop-bets/1073/jrue-holiday
MIL,Goran Dragic,https://www.scoresandodds.com/prop-bets/1040/goran-dragic
MIL,Bobby Portis,https://www.scoresandodds.com/prop-bets/18909/bobby-portis
MIL,Brook Lopez,https://www.scoresandodds.com/prop-bets/1498/brook-lopez
MIL,Meyers Leonard,https://www.scoresandodds.com/prop-bets/13905/meyers-leonard
MIL,Khris Middleton,https://www.scoresandodds.com/prop-bets/13990/khris-middleton
MIL,Joe Ingles,https://www.scoresandodds.com/prop-bets/18627/joe-ingles
MIL,Pat Connaughton,https://www.scoresandodds.com/prop-bets/18939/pat-connaughton
MIL,Wesley Matthews,https://www.scoresandodds.com/prop-bets/1339/wesley-matthews
MIL,Grayson Allen,https://www.scoresandodds.com/prop-bets/409227/grayson-allen
MIL,AJ Green,https://www.scoresandodds.com/prop-bets/3583672/aj-green
MIL,Thanasis Antetokounmpo,https://www.scoresandodds.com/prop-bets/31759/thanasis-antetokounmpo
MIL,Giannis Antetokounmpo,https://www.scoresandodds.com/prop-bets/16852/giannis-antetokounmpo
MIN,Kyle Anderson,https://www.scoresandodds.com/prop-bets/18615/kyle-anderson
MIN,Josh Minott,https://www.scoresandodds.com/prop-bets/3588057/josh-minott
MIN,Taurean Prince,https://www.scoresandodds.com/prop-bets/35218/taurean-prince
MIN,Jaylen Nowell,https://www.scoresandodds.com/prop-bets/1115501/jaylen-nowell
MIN,Wendell Moore,https://www.scoresandodds.com/prop-bets/3588058/wendell-moore
MIN,Nickeil Alexander-Walker,https://www.scoresandodds.com/prop-bets/1115445/nickeil-alexander-walker
MIN,Luka Garza,https://www.scoresandodds.com/prop-bets/3005208/luka-garza
MIN,Rudy Gobert,https://www.scoresandodds.com/prop-bets/16935/rudy-gobert
MIN,Jordan McLaughlin,https://www.scoresandodds.com/prop-bets/554932/jordan-mclaughlin
MIN,Mike Conley,https://www.scoresandodds.com/prop-bets/1062/mike-conley
MIN,Austin Rivers,https://www.scoresandodds.com/prop-bets/13903/austin-rivers
MIN,Karl-Anthony Towns,https://www.scoresandodds.com/prop-bets/18937/karl-anthony-towns
MIN,Naz Reid,https://www.scoresandodds.com/prop-bets/1151038/naz-reid
MIN,Nathan Knight,https://www.scoresandodds.com/prop-bets/2439276/nathan-knight
MIN,Anthony Edwards,https://www.scoresandodds.com/prop-bets/2439478/anthony-edwards
MIN,Matt Ryan,https://www.scoresandodds.com/prop-bets/3110938/matt-ryan
MIN,Jaden McDaniels,https://www.scoresandodds.com/prop-bets/2439585/jaden-mcdaniels
NO,Dereon Seabron,https://www.scoresandodds.com/prop-bets/3583836/dereon-seabron
NO,Herbert Jones,https://www.scoresandodds.com/prop-bets/3005417/herbert-jones
NO,Kira Lewis,https://www.scoresandodds.com/prop-bets/2439421/kira-lewis-jr-
NO,Dyson Daniels,https://www.scoresandodds.com/prop-bets/3587993/dyson-daniels
NO,Willy Hernangomez,https://www.scoresandodds.com/prop-bets/18901/willy-hernangomez
NO,EJ Liddell,https://www.scoresandodds.com/prop-bets/3587995/e-j--liddell
NO,Jaxson Hayes,https://www.scoresandodds.com/prop-bets/1115443/jaxson-hayes
NO,Jonas Valanciunas,https://www.scoresandodds.com/prop-bets/13301/jonas-valanciunas
NO,Jose Alvarado,https://www.scoresandodds.com/prop-bets/3015773/jose-alvarado
NO,Larry Nance,https://www.scoresandodds.com/prop-bets/18946/larry-nance-jr-
NO,Zion Williamson,https://www.scoresandodds.com/prop-bets/1115444/zion-williamson
NO,Brandon Ingram,https://www.scoresandodds.com/prop-bets/35227/brandon-ingram
NO,Josh Richardson,https://www.scoresandodds.com/prop-bets/18922/josh-richardson
NO,CJ McCollum,https://www.scoresandodds.com/prop-bets/17121/cj-mccollum
NO,Garrett Temple,https://www.scoresandodds.com/prop-bets/14077/garrett-temple
NO,Trey Murphy,https://www.scoresandodds.com/prop-bets/3005416/trey-murphy
NO,Naji Marshall,https://www.scoresandodds.com/prop-bets/2484012/naji-marshall
NY,Quentin Grimes,https://www.scoresandodds.com/prop-bets/3005116/quentin-grimes
NY,DaQuan Jeffries,https://www.scoresandodds.com/prop-bets/1314758/daquan-jeffries
NY,Miles McBride,https://www.scoresandodds.com/prop-bets/3005114/miles-mcbride
NY,Derrick Rose,https://www.scoresandodds.com/prop-bets/1086/derrick-rose
NY,Jericho Sims,https://www.scoresandodds.com/prop-bets/3005115/jericho-sims
NY,Mitchell Robinson,https://www.scoresandodds.com/prop-bets/408821/mitchell-robinson
NY,Jalen Brunson,https://www.scoresandodds.com/prop-bets/409062/jalen-brunson
NY,Isaiah Hartenstein,https://www.scoresandodds.com/prop-bets/570142/isaiah-hartenstein
NY,Julius Randle,https://www.scoresandodds.com/prop-bets/18632/julius-randle
NY,Obi Toppin,https://www.scoresandodds.com/prop-bets/2439136/obi-toppin
NY,RJ Barrett,https://www.scoresandodds.com/prop-bets/1115150/rj-barrett
NY,Evan Fournier,https://www.scoresandodds.com/prop-bets/13913/evan-fournier
NY,Immanuel Quickley,https://www.scoresandodds.com/prop-bets/2439514/immanuel-quickley
NY,Josh Hart,https://www.scoresandodds.com/prop-bets/37889/josh-hart
NY,Duane Washington,https://www.scoresandodds.com/prop-bets/3015595/duane-washington
OKC,Ousmane Dieng,https://www.scoresandodds.com/prop-bets/3588099/ousmane-dieng
OKC,Luguentz Dort,https://www.scoresandodds.com/prop-bets/1153418/lu-dort
OKC,Isaiah Joe,https://www.scoresandodds.com/prop-bets/2439149/isaiah-joe
OKC,Shai Gilgeous-Alexander,https://www.scoresandodds.com/prop-bets/408990/shai-gilgeous-alexander
OKC,Jared Butler,https://www.scoresandodds.com/prop-bets/3005518/jared-butler
OKC,Olivier Sarr,https://www.scoresandodds.com/prop-bets/3275825/olivier-sarr
OKC,Tre Mann,https://www.scoresandodds.com/prop-bets/3005499/tre-mann
OKC,Josh Giddey,https://www.scoresandodds.com/prop-bets/3007077/josh-giddey
OKC,Aleksej Pokusevski,https://www.scoresandodds.com/prop-bets/2439475/aleksej-pokusevski
OKC,Jeremiah Robinson-Earl,https://www.scoresandodds.com/prop-bets/3005500/jeremiah-robinson-earl
OKC,Chet Holmgren,https://www.scoresandodds.com/prop-bets/3588100/chet-holmgren
OKC,Jaylin Williams,https://www.scoresandodds.com/prop-bets/3588097/jaylin-williams
OKC,Jalen Williams,https://www.scoresandodds.com/prop-bets/3588098/jalen-williams
OKC,Lindy Waters,https://www.scoresandodds.com/prop-bets/3350175/lindy-waters
OKC,Aaron Wiggins,https://www.scoresandodds.com/prop-bets/3005501/aaron-wiggins
OKC,Dario Saric,https://www.scoresandodds.com/prop-bets/36004/dario-saric
OKC,Kenrich Williams,https://www.scoresandodds.com/prop-bets/570179/kenrich-williams
ORL,Admiral Schofield,https://www.scoresandodds.com/prop-bets/1115369/admiral-schofield
ORL,Gary Harris,https://www.scoresandodds.com/prop-bets/18617/gary-harris
ORL,Markelle Fultz,https://www.scoresandodds.com/prop-bets/37801/markelle-fultz
ORL,Michael Carter-Williams,https://www.scoresandodds.com/prop-bets/16800/michael-carter-williams
ORL,Jalen Suggs,https://www.scoresandodds.com/prop-bets/3005320/jalen-suggs
ORL,Cole Anthony,https://www.scoresandodds.com/prop-bets/2439330/cole-anthony
ORL,Goga Bitadze,https://www.scoresandodds.com/prop-bets/1115261/goga-bitadze
ORL,Moritz Wagner,https://www.scoresandodds.com/prop-bets/409281/moe-wagner
ORL,Bol Bol,https://www.scoresandodds.com/prop-bets/1115482/bol-bol
ORL,Wendell Carter,https://www.scoresandodds.com/prop-bets/408878/wendell-carter-jr-
ORL,Kevon Harris,https://www.scoresandodds.com/prop-bets/2484186/kevon-harris
ORL,Franz Wagner,https://www.scoresandodds.com/prop-bets/3005319/franz-wagner
ORL,Caleb Houstan,https://www.scoresandodds.com/prop-bets/3587895/caleb-houstan
ORL,Jonathan Isaac,https://www.scoresandodds.com/prop-bets/37841/jonathan-isaac
ORL,Paolo Banchero,https://www.scoresandodds.com/prop-bets/3587894/paolo-banchero
ORL,Chuma Okeke,https://www.scoresandodds.com/prop-bets/1115350/chuma-okeke
PHI,Danuel House,https://www.scoresandodds.com/prop-bets/36029/danuel-house-jr-
PHI,Jaden Springer,https://www.scoresandodds.com/prop-bets/3005135/jaden-springer
PHI,James Harden,https://www.scoresandodds.com/prop-bets/1037/james-harden
PHI,Shake Milton,https://www.scoresandodds.com/prop-bets/409061/shake-milton
PHI,Tyrese Maxey,https://www.scoresandodds.com/prop-bets/2439150/tyrese-maxey
PHI,Dewayne Dedmon,https://www.scoresandodds.com/prop-bets/16894/dewayne-dedmon
PHI,Paul Reed,https://www.scoresandodds.com/prop-bets/2439153/paul-reed
PHI,De'Anthony Melton,https://www.scoresandodds.com/prop-bets/409081/de-anthony-melton
PHI,Joel Embiid,https://www.scoresandodds.com/prop-bets/18578/joel-embiid
PHI,Montrezl Harrell,https://www.scoresandodds.com/prop-bets/18930/montrezl-harrell
PHI,Mac McClung,https://www.scoresandodds.com/prop-bets/3026900/mac-mcclung
PHI,Furkan Korkmaz,https://www.scoresandodds.com/prop-bets/35185/furkan-korkmaz
PHI,Georges Niang,https://www.scoresandodds.com/prop-bets/35193/georges-niang
PHI,Tobias Harris,https://www.scoresandodds.com/prop-bets/13332/tobias-harris
PHI,Jalen McDaniels,https://www.scoresandodds.com/prop-bets/1115313/jalen-mcdaniels
PHI,PJ Tucker,https://www.scoresandodds.com/prop-bets/13947/p-j--tucker
PHI,Louis King,https://www.scoresandodds.com/prop-bets/1311802/louis-king
PHO,Torrey Craig,https://www.scoresandodds.com/prop-bets/37861/torrey-craig
PHO,Ish Wainright,https://www.scoresandodds.com/prop-bets/3015536/ish-wainright
PHO,Damion Lee,https://www.scoresandodds.com/prop-bets/35995/damion-lee
PHO,Cameron Payne,https://www.scoresandodds.com/prop-bets/18941/cameron-payne
PHO,Saben Lee,https://www.scoresandodds.com/prop-bets/2439533/saben-lee
PHO,Deandre Ayton,https://www.scoresandodds.com/prop-bets/409301/deandre-ayton
PHO,Bismack Biyombo,https://www.scoresandodds.com/prop-bets/13312/bismack-biyombo
PHO,Chris Paul,https://www.scoresandodds.com/prop-bets/1087/chris-paul
PHO,Jock Landale,https://www.scoresandodds.com/prop-bets/3012652/jock-landale
PHO,Devin Booker,https://www.scoresandodds.com/prop-bets/18949/devin-booker
PHO,Josh Okogie,https://www.scoresandodds.com/prop-bets/409174/josh-okogie
PHO,Terrence Ross,https://www.scoresandodds.com/prop-bets/13902/terrence-ross
PHO,Landry Shamet,https://www.scoresandodds.com/prop-bets/408841/landry-shamet
PHO,Darius Bazley,https://www.scoresandodds.com/prop-bets/1131659/darius-bazley
PHO,TJ Warren,https://www.scoresandodds.com/prop-bets/18634/tj-warren
PHO,Kevin Durant,https://www.scoresandodds.com/prop-bets/1348/kevin-durant
POR,John Butler,https://www.scoresandodds.com/prop-bets/3875645/john-butler
POR,Matisse Thybulle,https://www.scoresandodds.com/prop-bets/1115169/matisse-thybulle
POR,Nassir Little,https://www.scoresandodds.com/prop-bets/1115519/nassir-little
POR,Shaedon Sharpe,https://www.scoresandodds.com/prop-bets/3588077/shaedon-sharpe
POR,Keon Johnson,https://www.scoresandodds.com/prop-bets/3005555/keon-johnson
POR,Kevin Knox,https://www.scoresandodds.com/prop-bets/408820/kevin-knox
POR,Anfernee Simons,https://www.scoresandodds.com/prop-bets/409191/anfernee-simons
POR,Damian Lillard,https://www.scoresandodds.com/prop-bets/13900/damian-lillard
POR,Jusuf Nurkic,https://www.scoresandodds.com/prop-bets/18619/jusuf-nurkic
POR,Ryan Arcidiacono,https://www.scoresandodds.com/prop-bets/36050/ryan-arcidiacono
POR,Drew Eubanks,https://www.scoresandodds.com/prop-bets/570198/drew-eubanks
POR,Ibou Badji,https://www.scoresandodds.com/prop-bets/4018873/ibou-badji
POR,Cam Reddish,https://www.scoresandodds.com/prop-bets/1115295/cam-reddish
POR,Jabari Walker,https://www.scoresandodds.com/prop-bets/3588078/jabari-walker
POR,Trendon Watford,https://www.scoresandodds.com/prop-bets/3022632/trendon-watford
POR,Jerami Grant,https://www.scoresandodds.com/prop-bets/18576/jerami-grant
POR,Justise Winslow,https://www.scoresandodds.com/prop-bets/18921/justise-winslow
SAC,Keon Ellis,https://www.scoresandodds.com/prop-bets/3584031/keon-ellis
SAC,De'Aaron Fox,https://www.scoresandodds.com/prop-bets/37900/de-aaron-fox
SAC,PJ Dozier,https://www.scoresandodds.com/prop-bets/37848/p-j--dozier
SAC,Davion Mitchell,https://www.scoresandodds.com/prop-bets/3005605/davion-mitchell
SAC,Malik Monk,https://www.scoresandodds.com/prop-bets/37827/malik-monk
SAC,Terence Davis,https://www.scoresandodds.com/prop-bets/1236478/terence-davis
SAC,Chimezie Metu,https://www.scoresandodds.com/prop-bets/409136/chimezie-metu
SAC,Neemias Queta,https://www.scoresandodds.com/prop-bets/3005606/neemias-queta
SAC,Richaun Holmes,https://www.scoresandodds.com/prop-bets/18905/richaun-holmes
SAC,Alex Len,https://www.scoresandodds.com/prop-bets/16886/alex-len
SAC,Matthew Dellavedova,https://www.scoresandodds.com/prop-bets/16839/matthew-dellavedova
SAC,Domantas Sabonis,https://www.scoresandodds.com/prop-bets/35217/domantas-sabonis
SAC,Keegan Murray,https://www.scoresandodds.com/prop-bets/3588213/keegan-murray
SAC,Kevin Huerter,https://www.scoresandodds.com/prop-bets/408969/kevin-huerter
SAC,Kessler Edwards,https://www.scoresandodds.com/prop-bets/3005096/kessler-edwards
SAC,Harrison Barnes,https://www.scoresandodds.com/prop-bets/13901/harrison-barnes
SAC,Trey Lyles,https://www.scoresandodds.com/prop-bets/18942/trey-lyles
SA,Julian Champagnie,https://www.scoresandodds.com/prop-bets/3597312/julian-champagnie
SA,Dominick Barlow,https://www.scoresandodds.com/prop-bets/3591251/dominick-barlow
SA,Jeremy Sochan,https://www.scoresandodds.com/prop-bets/3588016/jeremy-sochan
SA,Devonte' Graham,https://www.scoresandodds.com/prop-bets/408968/devonte-graham
SA,Khem Birch,https://www.scoresandodds.com/prop-bets/37838/khem-birch
SA,Gorgui Dieng,https://www.scoresandodds.com/prop-bets/16939/gorgui-dieng
SA,Sandro Mamukelashvili,https://www.scoresandodds.com/prop-bets/3005245/sandro-mamukelashvili
SA,Tre Jones,https://www.scoresandodds.com/prop-bets/2439441/tre-jones
SA,Charles Bassey,https://www.scoresandodds.com/prop-bets/3005136/charles-bassey
SA,Zach Collins,https://www.scoresandodds.com/prop-bets/37866/zach-collins
SA,Devin Vassell,https://www.scoresandodds.com/prop-bets/2439442/devin-vassell
SA,Romeo Langford,https://www.scoresandodds.com/prop-bets/1115112/romeo-langford
SA,Blake Wesley,https://www.scoresandodds.com/prop-bets/3588015/blake-wesley
SA,Malaki Branham,https://www.scoresandodds.com/prop-bets/3588017/malaki-branham
SA,Doug McDermott,https://www.scoresandodds.com/prop-bets/18583/doug-mcdermott
SA,Keita Bates-Diop,https://www.scoresandodds.com/prop-bets/409175/keita-bates-diop
SA,Keldon Johnson,https://www.scoresandodds.com/prop-bets/1115463/keldon-johnson
TOR,Otto Porter,https://www.scoresandodds.com/prop-bets/17069/otto-porter-jr-
TOR,OG Anunoby,https://www.scoresandodds.com/prop-bets/37807/og-anunoby
TOR,Fred VanVleet,https://www.scoresandodds.com/prop-bets/36011/fred-vanvleet
TOR,Malachi Flynn,https://www.scoresandodds.com/prop-bets/2439172/malachi-flynn
TOR,Precious Achiuwa,https://www.scoresandodds.com/prop-bets/2439312/precious-achiuwa
TOR,Jakob Poeltl,https://www.scoresandodds.com/prop-bets/35187/jakob-poeltl
TOR,Christian Koloko,https://www.scoresandodds.com/prop-bets/3587713/christian-koloko
TOR,Chris Boucher,https://www.scoresandodds.com/prop-bets/37880/chris-boucher
TOR,Jeff Dowtin,https://www.scoresandodds.com/prop-bets/3077218/jeff-dowtin
TOR,Dalano Banton,https://www.scoresandodds.com/prop-bets/3005155/dalano-banton
TOR,Will Barton,https://www.scoresandodds.com/prop-bets/13982/will-barton
TOR,Gary Trent,https://www.scoresandodds.com/prop-bets/409320/gary-trent-jr-
TOR,Ron Harper,https://www.scoresandodds.com/prop-bets/3583585/ron-harper
TOR,Joe Wieskamp,https://www.scoresandodds.com/prop-bets/3005434/joe-wieskamp
TOR,Scottie Barnes,https://www.scoresandodds.com/prop-bets/3005154/scottie-barnes
TOR,Thaddeus Young,https://www.scoresandodds.com/prop-bets/1289/thaddeus-young
TOR,Pascal Siakam,https://www.scoresandodds.com/prop-bets/35186/pascal-siakam
UTA,Talen Horton-Tucker,https://www.scoresandodds.com/prop-bets/1115608/talen-horton-tucker
UTA,Kris Dunn,https://www.scoresandodds.com/prop-bets/35215/kris-dunn
UTA,Collin Sexton,https://www.scoresandodds.com/prop-bets/408896/collin-sexton
UTA,Udoka Azubuike,https://www.scoresandodds.com/prop-bets/2439534/udoka-azubuike
UTA,Damian Jones,https://www.scoresandodds.com/prop-bets/35223/damian-jones
UTA,Kelly Olynyk,https://www.scoresandodds.com/prop-bets/16845/kelly-olynyk
UTA,Micah Potter,https://www.scoresandodds.com/prop-bets/3080545/micah-potter
UTA,Walker Kessler,https://www.scoresandodds.com/prop-bets/3588056/walker-kessler
UTA,Jordan Clarkson,https://www.scoresandodds.com/prop-bets/18631/jordan-clarkson
UTA,Johnny Juzang,https://www.scoresandodds.com/prop-bets/3583942/johnny-juzang
UTA,Ochai Agbaji,https://www.scoresandodds.com/prop-bets/3587751/ochai-agbaji
UTA,Simone Fontecchio,https://www.scoresandodds.com/prop-bets/3622168/simone-fontecchio
UTA,Juan Toscano-Anderson,https://www.scoresandodds.com/prop-bets/1333886/juan-toscano-anderson
UTA,Lauri Markkanen,https://www.scoresandodds.com/prop-bets/37809/lauri-markkanen
UTA,Rudy Gay,https://www.scoresandodds.com/prop-bets/1341/rudy-gay
WAS,Kendrick Nunn,https://www.scoresandodds.com/prop-bets/570313/kendrick-nunn
WAS,Monte Morris,https://www.scoresandodds.com/prop-bets/37860/monte-morris
WAS,Johnny Davis,https://www.scoresandodds.com/prop-bets/3587915/johnny-davis
WAS,Jamaree Bouyea,https://www.scoresandodds.com/prop-bets/3583725/jamaree-bouyea
WAS,Delon Wright,https://www.scoresandodds.com/prop-bets/18907/delon-wright
WAS,Quenton Jackson,https://www.scoresandodds.com/prop-bets/3889317/quenton-jackson
WAS,Daniel Gafford,https://www.scoresandodds.com/prop-bets/1115204/daniel-gafford
WAS,Jay Huff,https://www.scoresandodds.com/prop-bets/3028281/jay-huff
WAS,Taj Gibson,https://www.scoresandodds.com/prop-bets/1277/taj-gibson
WAS,Jordan Goodwin,https://www.scoresandodds.com/prop-bets/3045288/jordan-goodwin
WAS,Kristaps Porzingis,https://www.scoresandodds.com/prop-bets/18899/kristaps-porzingis
WAS,Bradley Beal,https://www.scoresandodds.com/prop-bets/13898/bradley-beal
WAS,Anthony Gill,https://www.scoresandodds.com/prop-bets/2442381/anthony-gill
WAS,Corey Kispert,https://www.scoresandodds.com/prop-bets/3005340/corey-kispert
WAS,Deni Avdija,https://www.scoresandodds.com/prop-bets/2439346/deni-avdija
WAS,Isaiah Todd,https://www.scoresandodds.com/prop-bets/3006843/isaiah-todd
WAS,Kyle Kuzma,https://www.scoresandodds.com/prop-bets/37886/kyle-kuzma
